Id,Label,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
Hema Chaudhari,,0,0,0,0,10
Circus Borranna,,0,0,0,0,10
Chandrika,,0,0,0,0,10
Mukhyamantri Chandru,,0,0,0,0,10
Tiptur Chandru,,0,0,0,0,10
Doddanna,,0,0,0,0,10
M.N. Lakshmi Devi,,0,0,0,0,10
Dheerendra Gopal,,0,0,0,0,10
M. Jayashree,,0,0,0,0,10
Ashok,,0,0,0,0,10
Rajanand,,0,0,0,0,10
Sadashiva Brahmavar,,0,0,0,0,10
Lalithamma,,0,0,0,0,10
Bharathi,,0,0,0,0,10
Ashalatha,,0,0,0,0,10
Master Hirannayya,,0,0,0,0,10
B. Jayamma,,0,0,0,0,10
Prithviraj Kapoor,,0,0,0,0,10
T.M. Bhaskar,,0,0,0,0,10
Prem Nazir,,0,0,0,0,10
Ambika,,0,0,0,0,10
Bahadur,,0,0,0,0,14
K. Balaji,,0,0,0,0,10
T.S. Muthaiah,,0,0,0,0,10
Ganapathi Bhat,,0,0,0,0,10
Jayamma,,0,0,0,0,10
B.V. Radha,,0,0,0,0,10
Venkata Rao,,0,0,0,0,10
Rishi Kapoor,,0,0,0,0,10
Moushumi Chatterjee,,0,0,0,0,6
Neetu Singh,,0,0,0,0,10
Manorama,,0,0,0,0,10
Ratnamala,,0,0,0,0,10
Madan Puri,,0,0,0,0,9
Raj Mehra,,0,0,0,0,10
Lupita Tovar,,0,0,0,0,2
Charles Stevens,,0,0,0,0,2
José Alfredo Jiménez,,0,0,0,0,2
Roberto Ramírez Garza,,0,0,0,0,2
Manuel Vergara 'Manver',,0,0,0,0,2
Aurora Zermeño,,0,0,0,0,2
Tarun Majumdar,,1,1,1,0,6
Tapas Pal,,0,0,0,0,6
Debashree Roy,,0,0,0,0,6
Papiya Adhikari,,0,0,0,0,6
Kalyani Adhikari,,0,0,0,0,6
Abanti Bandyopadhyay,,0,0,0,0,6
Biru Bandyopadhyay,,0,0,0,0,6
Rita Banerjee,,0,0,0,0,6
Vasant Choudhury,,0,0,0,0,6
Anup Kumar,,0,0,0,0,6
Asitbaran,,0,0,0,0,6
Bishu Bandyopadhyay,,0,0,0,0,6
Satindra Bhattacharya,,0,0,0,0,6
Asha Devi,,0,0,0,0,6
Bhanu Ghosh,,0,0,0,0,6
Prasenjit Chatterjee,,0,0,0,0,6
Kaushik Banerjee,,0,0,0,0,6
Sanghamitra Banerjee,,0,0,0,0,6
Shakuntala Barua,,0,0,0,0,6
Khudiram Bhattacharya,,0,0,0,0,6
Rajni Sharma,,0,0,0,0,6
Prema Narayan,,0,0,0,0,6
Urmila Bhatt,,0,0,0,0,6
Preeti Ganguli,,0,0,0,0,6
Sumitra Mukherjee,,0,0,0,0,6
Santu Mukherjee,,0,0,0,0,6
Deepa Bagchi,,0,0,0,0,6
Sudhir Basu,,0,0,0,0,6
Santi Bhattacharya,,0,0,0,0,6
Dhiraj Das,,0,0,0,0,6
Ayan Banerjee,,0,0,0,0,6
Mahua Roy Chowdhury,,0,0,0,0,6
Shefali Bannerjee,,0,0,0,0,6
Sulata Chowdhury,,0,0,0,0,6
Prashanta Kumar Banerjee,,0,0,0,0,6
Sibani Bose,,0,0,0,0,6
Ashim Chakraborty,,0,0,0,0,6
Tarun Kumar Chatterjee,,0,0,0,0,6
Laxmi Adhikari,,0,0,0,0,6
Shukla Bandyopadhyay,,0,0,0,0,6
Swapna Bandyopadhyay,,0,0,0,0,6
Dilip Bannerjee,,0,0,0,0,6
Khokan Basu,,0,0,0,0,6
Shambhunath Bhattacharya,,0,0,0,0,6
Dilip Mukherjee,,0,0,0,0,6
Manjula Bannerjee,,0,0,0,0,6
Kajal Gupta,,0,0,0,0,6
Gita Dey,,0,0,0,0,6
Kamal Mitra,,0,0,0,0,6
Mrinal Mukherjee,,0,0,0,0,6
Sandhya Rani,,0,0,0,0,6
Anamika Saha,,0,0,0,0,6
Mahashweta Roy,,0,0,0,0,6
Aloka Ganguly,,0,0,0,0,6
Hemanta Das,,0,0,0,0,6
Sasmita Pradhan,,0,0,0,0,6
Debu Bose,,0,0,0,0,6
Rita Koiral,,0,0,0,0,6
Gautam Chakraborty,,0,0,0,0,6
Biswajeet Chatterjee,,0,0,0,0,6
Nandini Maliya,,0,0,0,0,6
Rishi Banerjee,,0,0,0,0,6
Amar Biswas,,0,0,0,0,6
Harimohan Bose,,0,0,0,0,6
Satabdi Roy,,0,0,0,0,6
Master Rintu,,0,0,0,0,6
Kheyali Dastidar,,0,0,0,0,6
Bipasha Bandyopadhyay,,0,0,0,0,6
Tuhin Bandyopadhyay,,0,0,0,0,6
Arun Bannerjee,,0,0,0,0,6
Nayana Das,,0,0,0,0,6
Shakti Thakur,,0,0,0,0,6
Abhishek Chatterjee,,0,0,0,0,6
Kanhaiyalal Chaturvedi,,0,0,0,0,6
Padma,,0,0,0,0,6
Bhaskar Banerjee,,0,0,0,0,6
Sanjib Dasgupta,,0,0,0,0,6
Joy Sengupta,,0,0,0,0,6
Amar Bandyopadhyay,,0,0,0,0,6
Bishwajit Bandyopadhyay,,0,0,0,0,6
Chhabi Bandyopadhyay,,0,0,0,0,6
Sushil Bandyopadhyay,,0,0,0,0,6
Tapas Bandyopadhyay,,0,0,0,0,6
Ashok Mitra,,0,0,0,0,6
Nanette Medved,,0,0,0,0,11
Pilar Pilapil,,0,0,0,0,11
Tonton Gutierrez,,0,0,0,0,11
Bing Loyzaga,,0,0,0,0,11
Dennis Padilla,,0,0,0,0,11
Atong Redillas,,0,0,0,0,11
Tony Lambino,,0,0,0,0,11
Asmaon,,0,0,0,0,4
Habsah Buang,,0,0,0,0,4
Mohd Hamid,,0,0,0,0,4
Jamaluddin Jarjis,,0,0,0,0,4
Ibrahim Pendek,,0,0,0,0,4
Madhavan,,0,0,0,0,10
Shalini,,0,0,0,0,14
Swarnamalya,,0,0,0,0,10
V. Natarajan,,0,0,0,0,10
Ravi Prakash,,0,0,0,0,10
Azhagam Perumal,,0,0,0,0,10
Akshay Kumar,,0,0,0,0,14
Suniel Shetty,,0,0,0,0,14
Paresh Rawal,,0,0,0,0,14
Mukesh Khanna,,0,0,0,0,14
Razak Khan,,0,0,0,0,14
Amjad Khan,,0,0,0,0,6
Ranjeet Bedi,,0,0,0,0,6
Shobhna Shah,,0,0,0,0,6
Anu Dhawan,,0,0,0,0,6
Chander Mohan Khanna,,0,0,0,0,6
Dev Anand,,0,0,0,0,6
Sadhana Shivdasani,,0,0,0,0,6
Indira,,0,0,0,0,6
Shobha Sen,,0,0,0,0,6
Parvatibai,,0,0,0,0,6
Sabina,,0,0,0,0,6
Rakesh Roshan,,0,0,0,0,6
Aradhana Deshpande,,0,0,0,0,6
Amarnath,,0,0,0,0,6
Asha Sharma,,0,0,0,0,6
Ketki Dave,,0,0,0,0,6
Nellu Arora,,0,0,0,0,6
Alberto Vázquez,,0,0,0,0,2
Mauricio Garcés,,0,0,0,0,2
Héctor Suárez,,0,0,0,0,2
Alicia Bonet,,0,0,0,0,2
Andrea Cotto,,0,0,0,0,2
Roberto Gutiérrez,,0,0,0,0,2
Mitzuko Miguel,,0,0,0,0,2
Lucía Guilmáin,,0,0,0,0,2
Sara Guasch,,0,0,0,0,2
Javier de la Parra,,0,0,0,0,2
Chucho Salinas,,0,0,0,0,2
Yolanda Liévana,,0,0,0,0,2
Juan Gallardo,,0,0,0,0,2
Patricia Lozano,,0,0,0,0,2
Federico Falcón,,0,0,0,0,2
Nathanael León,,0,0,0,0,2
María Montaño,,0,0,0,0,2
Saby Kamalich,,0,0,0,0,2
Paula Cusi,,0,0,0,0,2
María Duval,,0,0,0,0,2
Luis Moreno,,0,0,0,0,2
Delia Peña Orta,,0,0,0,0,2
Jorge Patiño,,0,0,0,0,2
Jorge Fegán,,0,0,0,0,2
D.K. Sapru,,0,0,0,0,6
Tarun Bose,,0,0,0,0,6
Rajan Haksar,,0,0,0,0,6
Jandhyala,,0,0,0,0,9
Meenakshi Sheshadri,,0,0,0,0,9
Silpa,,0,0,0,0,9
A. Kodandarami Reddy,,1,1,1,0,9
Bheema Raju,,0,0,0,0,9
M Jagadeesh Babu,,0,0,0,0,9
Krishna Chaitanya,,0,0,0,0,9
Satyendra Kumar,,0,0,0,0,9
Sudhakar,,0,0,0,0,9
Giri Babu,,0,0,0,0,9
Annapoorna,,0,0,0,0,9
Sai Kumar,,0,0,0,0,9
Silk Smitha,,0,0,0,0,9
Suthi Velu,,0,0,0,0,10
Charan Raj,,0,0,0,0,9
Tiger Prabhakar,,0,0,0,0,10
S.V. Krishna Reddy,,0,0,0,0,9
Sumalatha,,0,0,0,0,14
Chidathala Appa Rao,,0,0,0,0,9
Sarma P.J.,,0,0,0,0,9
Nagendra Babu,,0,0,0,0,9
Ch Chandrakanth,,0,0,0,0,9
Meena,,0,0,0,0,14
Roja,,0,0,0,0,10
Sharat Saxena,,0,0,0,0,14
Srihari,,0,0,0,0,9
Sujitha,,0,0,0,0,9
Babu,,0,0,0,0,9
Girish,,0,0,0,0,9
Feroz Khan,,0,0,0,0,9
Sarvadaman Banerjee,,0,0,0,0,9
M.V.S. Harnatha Rao,,0,0,0,0,9
Ranganath,,0,0,0,0,9
Samyuktha,,0,0,0,0,9
Master Prasobh,,0,0,0,0,14
Thilakan,,0,0,0,0,14
Kunchan,,0,0,0,0,14
Premji,,0,0,0,0,14
Joshiy,,1,1,1,0,14
Suresh Gopi,,0,0,0,0,14
B. Thyagarajan,,0,0,0,0,10
Jagannatha Varma,,0,0,0,0,14
Vijayaraghavan,,0,0,0,0,14
Siddique,,0,0,0,0,14
Babu Namboothiri,,0,0,0,0,14
Lizy,,0,0,0,0,14
Baiju Santhosh,,0,0,0,0,14
Thodupuzha Vasanthi,,0,0,0,0,14
Menaka,,0,0,0,0,14
Fanny Cano,,0,0,0,0,2
Regina Torné,,0,0,0,0,2
Leonorilda Ochoa,,0,0,0,0,2
Libertad Lamarque,,0,0,0,0,2
Jacqueline Andere,,0,0,0,0,2
Gonzalo Vega,,0,0,0,0,2
Raúl Meraz,,0,0,0,0,2
José María Linares-Rivas,,0,0,0,0,2
Alejandro Parodi,,0,0,0,0,2
Venkatesh Daggubati,,0,0,0,0,9
Sri Lakshmi,,0,0,0,0,10
Pavala Shyamala,,0,0,0,0,9
Shankanada Aravind,,0,0,0,0,10
Lakshman,,0,0,0,0,14
José Luis Aguirre,,0,0,0,0,2
Lidia Franco,,0,0,0,0,2
Nandamuri Balakrishna,,0,0,0,0,9
Rama Rao Gokineni,,0,0,0,0,9
Cuitlahuac Rodríguez,,0,0,0,0,2
Macaria,,0,0,0,0,2
Noé Murayama,,0,0,0,0,2
Aurora Clavel,,0,0,0,0,2
Easwari Rao,,0,0,0,0,9
Rajeev Kanakala,,0,0,0,0,9
Sabitha Bhamidipati,,0,0,0,0,9
Ravikant,,0,0,0,0,9
Devadas Kanakala,,0,0,0,0,9
Kavitha,,0,0,0,0,9
Moon Moon Sen,,0,0,0,0,9
Nithya,,0,0,0,0,9
Shanmukha Srinivas,,0,0,0,0,9
Rajasekhar,,0,0,0,0,9
V.K. Naresh,,0,0,0,0,9
Anjali Devi,,0,0,0,0,9
Jayalalitha,,0,0,0,0,9
Manjunath Nayaker,,0,0,0,0,9
Achyuth,,0,0,0,0,9
B. Ramakrishnaiah Panthulu,,1,1,1,0,10
Comedian Guggu,,0,0,0,0,10
Mynavathi,,0,0,0,0,10
T.R. Narasimharaju,,0,0,0,0,10
Papamma,,0,0,0,0,10
R.S. Manohar,,0,0,0,0,10
M.N. Nambiar,,0,0,0,0,10
N.S. Natarajan,,0,0,0,0,10
M.G. Ramachandran,,0,0,0,0,10
S.V. Ramadoss,,0,0,0,0,10
L. Vijayalakshmi,,0,0,0,0,10
M.R. Radha,,0,0,0,0,10
Devika,,0,0,0,0,10
Sandhya,,0,0,0,0,10
Vasanthi,,0,0,0,0,10
B.R. Hema,,0,0,0,0,10
Keshava Murthy,,0,0,0,0,10
Nagappa,,0,0,0,0,10
M.V. Rajamma,,0,0,0,0,10
G.V. Lathadevi,,0,0,0,0,10
Surabhi Balasaraswati,,0,0,0,0,10
Rajanala,,0,0,0,0,10
Ramana Reddy,,0,0,0,0,10
Cho Ramaswamy,,0,0,0,0,10
Narasimha Raju,,0,0,0,0,10
Savitri,,0,0,0,0,9
T.K. Shanmugham,,0,0,0,0,10
T.S. Durairaj,,0,0,0,0,10
A. Karunanidhi,,0,0,0,0,10
Kumari Rukmini,,0,0,0,0,10
R. Balasubramanian,,0,0,0,0,10
Chindodi Leela,,0,0,0,0,10
B.K. Eshwarappa,,0,0,0,0,10
Nageswara Rao R.,,0,0,0,0,10
Pushpa Mala,,0,0,0,0,10
K.D. Santhanam,,0,0,0,0,10
S.M. Thirupathisamy,,0,0,0,0,10
Udaya Kumar,,0,0,0,0,10
Krishna Sastry,,0,0,0,0,10
Shantha,,0,0,0,0,10
J.P. Chandrababu,,0,0,0,0,10
Balasubramaniam D.,,0,0,0,0,10
P.S. Gnanam,,0,0,0,0,10
Krishnabai,,0,0,0,0,10
Yadhartham Ponnusami Pillai,,0,0,0,0,10
Relangi Venkatramaiah,,0,0,0,0,10
Marirai,,0,0,0,0,10
Raghavendra Rao,,0,0,0,0,10
Ramya Krishnan,,0,0,0,0,10
Ashok Rao,,0,0,0,0,9
Satyanarayana Vankayala,,0,0,0,0,9
Vijayashree,,0,0,0,0,10
Padmini,,0,0,0,0,10
Varalakshmi S.,,0,0,0,0,10
Ragini,,0,0,0,0,10
Jawar N. Sitaraman,,0,0,0,0,10
O.A.K. Thevar,,0,0,0,0,10
M.R. Santhanam,,0,0,0,0,10
Kuladeivam V.R. Rajagopal,,0,0,0,0,10
Elsa Aguirre,,0,0,0,0,2
Armando Silvestre,,0,0,0,0,2
Sara Montes,,0,0,0,0,2
Genaro de Alba,,0,0,0,0,2
Enrique Llanes,,0,0,0,0,2
Nicolás Morán 'El Chintololo',,0,0,0,0,2
Agnis,,0,0,0,0,10
Sameer Kakkar,,0,0,0,0,10
Vasant Kamat,,0,0,0,0,10
Luz María Aguilar,,0,0,0,0,2
Subhashini,,0,0,0,0,9
Hari Prasad,,0,0,0,0,9
K.V. Chalam,,0,0,0,0,9
Mohini,,0,0,0,0,10
Pran Sikand,,0,0,0,0,9
Jayaram,,0,0,0,0,14
Soumya,,0,0,0,0,14
Chitra,,0,0,0,0,14
Narendra Prasad,,0,0,0,0,14
Mukesh,,0,0,0,0,14
Parvathi,,0,0,0,0,14
Jagadish,,0,0,0,0,14
Pooja Saxena,,0,0,0,0,14
Jagathy Sreekumar,,0,0,0,0,14
Bob Christo,,0,0,0,0,14
Milind Gawali,,0,0,0,0,14
Suma Jayaram,,0,0,0,0,14
Johny,,0,0,0,0,14
Goga Kapoor,,0,0,0,0,14
Monisha,,0,0,0,0,14
K.P.A.C. Sunny,,0,0,0,0,14
Vineeth,,0,0,0,0,14
Cochin Hanifa,,0,0,0,0,14
Alex Draper,,0,0,0,0,14
Kollam Thulasi,,0,0,0,0,14
Ganesh Kumar,,0,0,0,0,14
Kuthiravattam Pappu,,0,0,0,0,14
Lalithasree,,0,0,0,0,14
C.I. Paul,,0,0,0,0,14
Anju,,0,0,0,0,14
Augustine,,0,0,0,0,14
Bhagyalakshmi,,0,0,0,0,14
Neha Dhupia,,0,0,0,0,14
Bobby Kottarakkara,,0,0,0,0,14
Maria,,0,0,0,0,14
Jay Mehta,,0,0,0,0,14
Jagdeep,,0,0,0,0,14
Anil Dhawan,,0,0,0,0,14
Arif Khan,,0,0,0,0,14
Anju Mahendru,,0,0,0,0,14
Raajivi,,0,0,0,0,9
Manju Warrier,,0,0,0,0,14
N.F. Varghese,,0,0,0,0,14
Biju Menon,,0,0,0,0,14
Sphadikam George,,0,0,0,0,14
Abhirami,,0,0,0,0,14
Shammi Thilakan,,0,0,0,0,14
Khadeeja,,0,0,0,0,14
Nandhu,,0,0,0,0,14
Samyuktha Varma,,0,0,0,0,14
A.K. Lohithadas,,0,0,0,0,14
Oduvil Unnikrishnan,,0,0,0,0,14
Mammukoya,,0,0,0,0,14
Karamana Janardanan Nair,,0,0,0,0,14
Carlos Baena,,0,0,0,0,2
Rosa Carmina,,0,0,0,0,2
Alex Romano,,0,0,0,0,2
Guillermo Hernández,,0,0,0,0,2
Cavernario Galindo,,0,0,0,0,2
Niní Marshall,,0,0,0,0,2
Los Panchos,,0,0,0,0,2
Willy Chevalier,,0,0,0,0,2
Lola Beltrán,,0,0,0,0,2
Rubén Zepeda Novelo,,0,0,0,0,2
Guillermo Rivas,,0,0,0,0,2
Lupe Andrade,,0,0,0,0,2
Manuel Alvarado,,0,0,0,0,2
Chela Campos,,0,0,0,0,2
Pepe Ruiz Vélez,,0,0,0,0,2
Eufrosina García,,0,0,0,0,2
Sasha Montenegro,,0,0,0,0,2
Eduardo de la Peña,,0,0,0,0,2
Benito Raúl Ibarra,,0,0,0,0,2
Veronika Con K.,,0,0,0,0,2
Yolanda Rigel,,0,0,0,0,2
Juan Calderon,,0,0,0,0,2
César Sobrevals,,0,0,0,0,2
Yachiyo Ôtori,,0,0,0,0,5
Teruko Ômi,,0,0,0,0,5
Seema Biswas,,0,0,0,0,8
Divya Dutta,,0,0,0,0,8
Kamal Jain,,0,0,0,0,8
Neelesh Malviya,,0,0,0,0,8
Prabha,,0,0,0,0,9
Chalam,,0,0,0,0,9
Glydel Mercado,,0,0,0,0,11
Samantha Lopez,,0,0,0,0,11
Angie Ferro,,0,0,0,0,11
Richard Quan,,0,0,0,0,11
Jim Pebanco,,0,0,0,0,11
Rami Reddy,,0,0,0,0,9
Narra Venkateswara Rao,,0,0,0,0,9
Saraswathi Narra,,0,0,0,0,9
Ashok Kumar K.,,0,0,0,0,9
Ramki,,0,0,0,0,9
Baby Manasa,,0,0,0,0,9
Rajitha,,0,0,0,0,9
Harish,,0,0,0,0,9
Rambha,,0,0,0,0,10
Vikram,,0,0,0,0,10
Yamuna,,0,0,0,0,9
Ramesh Babu Ghattamaneni,,0,0,0,0,9
Rajani,,0,0,0,0,9
Surya Kantham,,0,0,0,0,9
Jayamalini,,0,0,0,0,9
Napolean,,0,0,0,0,9
Kovai Sarala,,0,0,0,0,9
Consuelo Múgica,,0,0,0,0,2
Luis Rodríguez,,0,0,0,0,2
Vani Viswanath,,0,0,0,0,9
Mahesh Babu,,0,0,0,0,9
Jeetendra,,0,0,0,0,9
Mano,,0,0,0,0,9
Pepe Iglesias,,0,0,0,0,2
Francisco Ledesma,,0,0,0,0,2
Carlos Fioriti,,0,0,0,0,2
Quinteto Allegro,,0,0,0,0,2
Eswara Rao,,0,0,0,0,9
Echuri,,0,0,0,0,9
Shanta Kumari,,0,0,0,0,9
Martin Sheen,,0,0,0,0,7
Nathalie Baye,,0,0,0,0,7
Amy Adams,,0,0,0,0,7
James Brolin,,0,0,0,0,7
Brian Howe,,0,0,0,0,7
Frank John Hughes,,0,0,0,0,7
Steve Eastin,,0,0,0,0,7
Akhila,,0,0,0,0,10
Agro Chikkanna,,0,0,0,0,10
Negro Johnny,,0,0,0,0,10
Poornam Viswanathan,,0,0,0,0,10
Y.G. Mahendran,,0,0,0,0,10
M.K. Murthy,,0,0,0,0,10
Ravishankar,,0,0,0,0,10
P.S. Venkitachalam,,0,0,0,0,10
S.R. Veeraraghavan,,0,0,0,0,10
A. Narasimman,,0,0,0,0,10
Ana Luisa Peluffo,,0,0,0,0,2
Manuel 'Loco' Valdés,,0,0,0,0,2
Arturo Correa,,0,0,0,0,2
Virginia Manzano,,0,0,0,0,2
Alejandro Reyna,,0,0,0,0,2
Rohini,,0,0,0,0,14
Crazy Mohan,,0,0,0,0,10
Renuka,,0,0,0,0,10
Thoogudeepa Srinivas,,0,0,0,0,10
Vishwanath,,0,0,0,0,10
Roberto Cobo,,0,0,0,0,2
Amada Dosamantes,,0,0,0,0,2
Pedro Galván,,0,0,0,0,2
Leonor Llausás,,0,0,0,0,2
Georgina González,,0,0,0,0,2
José Ortiz de Zárate,,0,0,0,0,2
Manuel Funes Jr.,,0,0,0,0,2
Tatsuya Fujiwara,,0,0,0,0,5
Aki Maeda,,0,0,0,0,5
Tarô Yamamoto,,0,0,0,0,5
Chiaki Kuriyama,,0,0,0,0,5
Takashi Tsukamoto,,0,0,0,0,5
Sôsuke Takaoka,,0,0,0,0,5
Yukihiro Kotani,,0,0,0,0,5
Eri Ishikawa,,0,0,0,0,5
Sayaka Kamiya,,0,0,0,0,5
Takayo Mimura,,0,0,0,0,5
Raúl Martínez,,0,0,0,0,2
Albert Carrier,,0,0,0,0,2
Luis López Somoza,,0,0,0,0,2
José Pardavé,,0,0,0,0,2
Enrique Díaz Indiano,,0,0,0,0,2
Bertha Lehar,,0,0,0,0,2
Bharat Gopy,,0,0,0,0,14
Charu Haasan,,0,0,0,0,14
Rehman Khan,,0,0,0,0,14
Lizzy,,0,0,0,0,14
Raveendran,,0,0,0,0,14
Captain Raju,,0,0,0,0,14
K.P. Ummer,,0,0,0,0,14
Jalaja,,0,0,0,0,14
Mala Aravindan,,0,0,0,0,14
Madhu,,0,0,0,0,14
Anuradha,,0,0,0,0,14
Kalaranjini,,0,0,0,0,14
T. Kirshna Kumari,,0,0,0,0,9
Roja Ramani,,0,0,0,0,9
Nadia Moidu,,0,0,0,0,14
Armando Calvo,,0,0,0,0,2
Agustín de la Lanza,,0,0,0,0,2
Jose,,0,0,0,0,14
Rameshwari,,0,0,0,0,9
Eashwara Rao,,0,0,0,0,9
Thodupuzha Radhakrishnan,,0,0,0,0,14
Mohan Jose,,0,0,0,0,14
Kanakalatha,,0,0,0,0,14
Rudra,,0,0,0,0,14
T.G. Ravi,,0,0,0,0,14
Santhosh K. Nayar,,0,0,0,0,14
Anandavally,,0,0,0,0,14
Bheeman Raghu,,0,0,0,0,14
Valsala Menon,,0,0,0,0,14
Sunitha,,0,0,0,0,14
Suchitra,,0,0,0,0,14
V.K. Sriraman,,0,0,0,0,14
Fernando Almada,,0,0,0,0,2
Mario Almada,,0,0,0,0,2
Marco Antonio Arzate,,0,0,0,0,2
Manuel Bravo,,0,0,0,0,2
Ahui Camacho,,0,0,0,0,2
Cecilia Camacho,,0,0,0,0,2
Ángel de la Peña,,0,0,0,0,2
Rojo Grau,,0,0,0,0,2
Andres Gudiño,,0,0,0,0,2
T.K. Balachandran,,0,0,0,0,14
Ravi Menon,,0,0,0,0,14
Elsa Cárdenas,,0,0,0,0,2
María Teresa Rivas,,0,0,0,0,2
Santhakumari,,0,0,0,0,14
Geethu Mohandas,,0,0,0,0,14
Kollam Ajith,,0,0,0,0,14
Nandita Das,,0,0,0,0,10
Meghna Kothari,,0,0,0,0,8
Seema Pahwa,,0,0,0,0,8
Aalambayan Siddharth,,0,0,0,0,8
Alka Trivedi,,0,0,0,0,8
L.V. Prasad,,0,0,0,0,10
Gangai Amaran,,0,0,0,0,10
Chandra Haasan,,0,0,0,0,10
Celia D'Alarcón,,0,0,0,0,2
Arturo Manrique,,0,0,0,0,2
Federico Curiel,,0,0,0,0,2
Irma Lozano,,0,0,0,0,2
Enrique Aguilar,,0,0,0,0,2
Susana Dosamantes,,0,0,0,0,2
Guillermo Argüelles,,0,0,0,0,2
Balachandra Menon,,0,0,0,0,14
Philomina,,0,0,0,0,14
Leng Hussain,,0,0,0,0,4
M. Rafee,,0,0,0,0,4
Ali Fiji,,0,0,0,0,4
Mariam Baharum,,0,0,0,0,4
Aini Jasmin,,0,0,0,0,4
S. Kadarisman,,0,0,0,0,4
Jah Hj. Mahadi,,0,0,0,0,4
Zera Agus,,0,0,0,0,4
Ahmad Sabree,,0,0,0,0,4
Doris Han,,0,0,0,0,4
Momo,,0,0,0,0,4
Mustarjo,,0,0,0,0,4
Bad Latiff,,0,0,0,0,4
Hashimah Yon,,0,0,0,0,4
Jins Shamsuddin,,0,0,0,0,4
Haji Mahadi,,0,0,0,0,4
Aini Hayati,,0,0,0,0,4
R. Suriani,,0,0,0,0,4
R. Juminah,,0,0,0,0,4
Roseyatimah,,0,0,0,0,4
Momo Latiff,,0,0,0,0,4
Maria Fernanda Ayenza,,0,0,0,0,2
Verónica Castro,,0,0,0,0,2
Fernando Larrañaga,,0,0,0,0,2
Bertha Moss,,0,0,0,0,2
Yolanda Ciani,,0,0,0,0,2
Dacia González,,0,0,0,0,2
Gloria Travesi,,0,0,0,0,2
Julieta Bracho,,0,0,0,0,2
Nordin Ahmad,,0,0,0,0,4
Daeng Idris,,0,0,0,0,4
Musalmah,,0,0,0,0,4
A. Rahim,,0,0,0,0,4
S. Sudarmaji,,0,0,0,0,4
Sri Dewi,,0,0,0,0,4
Rosiah Chik,,0,0,0,0,4
Ahmad Ghani,,0,0,0,0,4
Raja Hamidah,,0,0,0,0,4
Rokiah Hashim,,0,0,0,0,4
Noor Azizah,,0,0,0,0,4
Sanny Abdullah,,0,0,0,0,4
Ahmad B.,,0,0,0,0,4
Rafidah Bakhtiar,,0,0,0,0,4
Osman Botak,,0,0,0,0,4
Idris Hashim,,0,0,0,0,4
Ismail Mahmud,,0,0,0,0,4
Norsiati,,0,0,0,0,4
Sharifah Hanim,,0,0,0,0,4
Chik,,0,0,0,0,4
Minah Hashim,,0,0,0,0,4
Mahmud June,,0,0,0,0,4
Adik Murad,,0,0,0,0,4
Raden Sudiro,,0,0,0,0,4
Mak Enon,,0,0,0,0,4
A.K. Jailani,,0,0,0,0,4
Noor Kumalasari,,0,0,0,0,4
Bob Mustafa,,0,0,0,0,4
Norizan,,0,0,0,0,4
Latifah Omar,,0,0,0,0,4
Luz Márquez,,0,0,0,0,2
Alfredo Wally Barrón,,0,0,0,0,2
Lucila de Córdova,,0,0,0,0,2
Luis Lomelí,,0,0,0,0,2
Antonio Haro Oliva,,0,0,0,0,2
Manuel Capetillo,,0,0,0,0,2
Cesáreo Quezadas 'Pulgarcito',,0,0,0,0,2
Carlos Cortés,,0,0,0,0,2
Alfonso Mejía,,0,0,0,0,2
Alfredo Leal,,0,0,0,0,2
Sergio Jurado,,0,0,0,0,2
Héctor Godoy,,0,0,0,0,2
Juan Ferrara,,0,0,0,0,2
Uma Bharani,,0,0,0,0,14
Kirron Kher,,0,0,0,0,8
Smriti Mishra,,0,0,0,0,8
Syed Khurshid,,0,0,0,0,8
S.M. Zaheer,,0,0,0,0,8
Bab Mustaffa,,0,0,0,0,4
Isma Rubee,,0,0,0,0,4
Arman Yadi,,0,0,0,0,4
Tony Azman,,0,0,0,0,4
Bakhtiar,,0,0,0,0,4
Hoon Thye Choong,,0,0,0,0,4
Hashim,,0,0,0,0,4
Khatijah Hashim,,0,0,0,0,4
Karim Latif,,0,0,0,0,4
Noran Nordin,,0,0,0,0,4
Siput Serawak,,0,0,0,0,4
Sharif Baboo,,0,0,0,0,4
Yusof Bujang,,0,0,0,0,4
Ahmad Dadida,,0,0,0,0,4
Julie Faridah,,0,0,0,0,4
Ibrahim Joned,,0,0,0,0,4
Ramlee Puteh,,0,0,0,0,4
Ibrahim Din,,0,0,0,0,4
Jah Ismail,,0,0,0,0,4
Jamal Kerdil Mohammad,,0,0,0,0,4
Haji Othman,,0,0,0,0,4
Yem,,0,0,0,0,4
Shinjirô Ebara,,0,0,0,0,5
Isao Natsuyagi,,0,0,0,0,5
Yumiko Fujita,,0,0,0,0,5
Kôichi Yamamoto,,0,0,0,0,5
Paul Maki,,0,0,0,0,5
Sukanya,,0,0,0,0,14
T.P. Madhavan,,0,0,0,0,14
Romi Choudhury,,0,0,0,0,6
Juin Banerjee,,0,0,0,0,6
Shyamal Banerjee,,0,0,0,0,6
S.K. Bhagavan,,1,1,1,0,10
Sabeetha Perera,,0,0,0,0,10
Shakti Prasad,,0,0,0,0,10
M.P. Shankar,,0,0,0,0,10
